SSC_NAME16	OnlyEnglishSpokenHome	Sex	persons
Bilgola Plateau	0	M	116
Bilgola Plateau	1	F	1599
Bilgola Plateau	1	M	1587
Billeroy	1	F	19
Billeroy	1	M	26
Billilingra	1	F	5
Billilingra	1	M	3
Billimari	1	F	66
Billimari	1	M	62
Billinudgel	0	F	3
Billinudgel	0	M	6
Billinudgel	1	F	88
Billinudgel	1	M	91
Billys Creek	0	M	4
Billys Creek	1	F	25
Billys Creek	1	M	23
Billywillinga	0	F	4
Billywillinga	0	M	5
Billywillinga	1	F	91
Billywillinga	1	M	86
Bilpin	0	F	16
Bilpin	0	M	11
Bilpin	1	F	298
Bilpin	1	M	278
Bimbi	1	F	50
Bimbi	1	M	42
Bimbimbie	1	F	49
Bimbimbie	1	M	56
Binalong	0	M	3
Binalong	1	F	245
Binalong	1	M	261
Binda	0	F	3
Binda	0	M	3
Binda	1	F	102
Binda	1	M	121
Bindera	1	F	8
Bindera	1	M	12
Bingara	0	F	8
Bingara	0	M	8
Bingara	1	F	664
Bingara	1	M	596
Bingeebeebra Creek	1	F	9
Bingeebeebra Creek	1	M	14
Bingie	1	F	85
Bingie	1	M	93
Bingleburra	1	F	13
Bingleburra	1	M	10
Biniguy	1	F	58
Biniguy	1	M	64
Binjura	0	F	7
Binjura	0	M	3
Binjura	1	F	142
Binjura	1	M	143
Binna Burra (NSW)	0	F	3
Binna Burra (NSW)	1	F	90
Binna Burra (NSW)	1	M	101
Binnaway	0	F	15
Binnaway	0	M	5
Binnaway	1	F	246
Binnaway	1	M	285
Binya	1	F	58
Binya	1	M	70
Birchgrove	0	F	184
Birchgrove	0	M	112
Birchgrove	1	F	1435
Birchgrove	1	M	1311
Birdwood (NSW)	1	F	14
Birdwood (NSW)	1	M	15
Birganbigil	1	F	24
Birganbigil	1	M	27
Birmingham Gardens	0	F	299
Birmingham Gardens	0	M	361
Birmingham Gardens	1	F	766
Birmingham Gardens	1	M	836
Birriwa	1	F	18
Birriwa	1	M	19
Birrong	0	F	1023
Birrong	0	M	937
Birrong	1	F	486
Birrong	1	M	521
Bishops Bridge	0	M	4
Bishops Bridge	1	F	95
Bishops Bridge	1	M	109
Bithramere	1	F	77
Bithramere	1	M	77
Black Creek (Port Macquarie-Hastings - NSW)	1	F	28
Black Creek (Port Macquarie-Hastings - NSW)	1	M	24
Black Creek (Snowy Valleys - NSW)	1	F	7
Black Creek (Snowy Valleys - NSW)	1	M	7
Black Head	0	F	15
Black Head	0	M	12
Black Head	1	F	433
Black Head	1	M	364
Black Hill (NSW)	0	F	3
Black Hill (NSW)	0	M	7
Black Hill (NSW)	1	F	266
Black Hill (NSW)	1	M	251
Black Hollow	1	F	7
Black Hollow	1	M	9
Black Mountain (NSW)	0	F	7
Black Mountain (NSW)	0	M	4
Black Mountain (NSW)	1	F	128
Black Mountain (NSW)	1	M	145
Black Range (NSW)	0	F	4
Black Range (NSW)	0	M	3
Black Range (NSW)	1	F	85
Black Range (NSW)	1	M	85
Black Springs (NSW)	0	F	4
Black Springs (NSW)	1	F	96
Black Springs (NSW)	1	M	99
Blackalls Park	0	F	24
Blackalls Park	0	M	30
Blackalls Park	1	F	1356
Blackalls Park	1	M	1256
Blackbutt (NSW)	0	F	422
Blackbutt (NSW)	0	M	397
Blackbutt (NSW)	1	F	1239
Blackbutt (NSW)	1	M	1116
Blackett	0	F	416
Blackett	0	M	390
Blackett	1	F	1199
Blackett	1	M	1123
Blackheath	0	F	148
Blackheath	0	M	126
Blackheath	1	F	2000
Blackheath	1	M	1844
Blackmans Flat	1	F	9
Blackmans Flat	1	M	5
Blackmans Point	1	F	68
Blackmans Point	1	M	83
Blacksmiths	0	F	24
Blacksmiths	0	M	18
Blacksmiths	1	F	854
Blacksmiths	1	M	879
Blacktown	0	F	11913
Blacktown	0	M	11887
Blacktown	1	F	10222
Blacktown	1	M	10642
Blackville	1	F	44
Blackville	1	M	50
Blackwall (NSW)	0	F	55
Blackwall (NSW)	0	M	48
Blackwall (NSW)	1	F	864
Blackwall (NSW)	1	M	805
Blair Athol (NSW)	0	F	700
Blair Athol (NSW)	0	M	693
Blair Athol (NSW)	1	F	707
Blair Athol (NSW)	1	M	717
Blairmount	0	F	70
Blairmount	0	M	65
Blairmount	1	F	124
Blairmount	1	M	146
Blakebrook	0	F	3
Blakebrook	1	F	68
Blakebrook	1	M	65
Blakehurst	0	F	1445
Blakehurst	0	M	1356
Blakehurst	1	F	1631
Blakehurst	1	M	1585
Blakney Creek	1	F	30
Blakney Creek	1	M	25
Bland	1	F	17
Bland	1	M	23
Blandford	1	F	84
Blandford	1	M	87
Blaxland (NSW)	0	F	185
Blaxland (NSW)	0	M	166
Blaxland (NSW)	1	F	3533
Blaxland (NSW)	1	M	3322
Blaxlands Creek	1	F	56
Blaxlands Creek	1	M	56
Blaxlands Ridge	0	F	8
Blaxlands Ridge	1	F	217
Blaxlands Ridge	1	M	225
Blayney	0	F	30
Blayney	0	M	27
Blayney	1	F	1567
Blayney	1	M	1524
Bligh Park	0	F	151
Bligh Park	0	M	102
Bligh Park	1	F	3046
Bligh Park	1	M	2890
Blighty	1	F	64
Blighty	1	M	69
Blue Bay	0	F	13
Blue Bay	0	M	25
Blue Bay	1	F	485
Blue Bay	1	M	412
Blue Haven	0	F	162
Blue Haven	0	M	138
Blue Haven	1	F	3035
Blue Haven	1	M	2795
Blue Knob	0	F	15
Blue Knob	0	M	14
Blue Knob	1	F	75
Blue Knob	1	M	86
Blue Nobby	1	F	15
Blue Nobby	1	M	13
Blue Vale	1	F	20
Blue Vale	1	M	35
Blueys Beach	0	M	5
Blueys Beach	1	F	84
Blueys Beach	1	M	87
Boambee	0	F	53
Boambee	0	M	46
Boambee	1	F	719
Boambee	1	M	760
Boambee East	0	F	91
Boambee East	0	M	78
Boambee East	1	F	2500
Boambee East	1	M	2326
Boambolo	1	F	29
Boambolo	1	M	26
Boat Harbour (Lismore - NSW)	0	F	3
Boat Harbour (Lismore - NSW)	0	M	3
Boat Harbour (Lismore - NSW)	1	F	64
Boat Harbour (Lismore - NSW)	1	M	58
Boat Harbour (Port Stephens - NSW)	0	F	14
Boat Harbour (Port Stephens - NSW)	0	M	5
Boat Harbour (Port Stephens - NSW)	1	F	450
Boat Harbour (Port Stephens - NSW)	1	M	449
Bobadah	1	F	3
Bobadah	1	M	7
Bobin	0	F	5
Bobin	0	M	3
Bobin	1	F	66
Bobin	1	M	67
Bobs Creek	1	F	36
Bobs Creek	1	M	36
Bobs Farm	0	F	3
Bobs Farm	0	M	5
Bobs Farm	1	F	193
Bobs Farm	1	M	211
Bobundara	1	F	6
Bobundara	1	M	6
Bocoble	1	F	61
Bocoble	1	M	69
Bocobra	1	F	11
Bocobra	1	M	27
Bodalla	0	F	3
Bodalla	0	M	5
Bodalla	1	F	346
Bodalla	1	M	360
Bodangora	1	F	26
Bodangora	1	M	33
Boeill Creek	1	F	47
Boeill Creek	1	M	44
Bogan	1	F	3
Bogan	1	M	7
Bogan Gate	0	M	3
Bogan Gate	1	F	96
Bogan Gate	1	M	139
Bogangar	0	F	80
Bogangar	0	M	61
Bogangar	1	F	1347
Bogangar	1	M	1356
Bogee	0	F	3
Bogee	1	F	35
Bogee	1	M	43
Boggabilla	0	F	9
Boggabilla	0	M	9
Boggabilla	1	F	449
Boggabilla	1	M	431
Boggabri	0	F	11
Boggabri	0	M	8
Boggabri	1	F	491
Boggabri	1	M	492
Bohena Creek	1	F	68
Bohena Creek	1	M	81
Bohnock	1	F	37
Bohnock	1	M	31
Bolaro	1	F	18
Bolaro	1	M	19
Bolivia	1	F	32
Bolivia	1	M	36
Bolong	1	F	53
Bolong	1	M	51
Bolton Point	0	F	52
Bolton Point	0	M	38
Bolton Point	1	F	947
Bolton Point	1	M	871
Bolwarra (NSW)	0	F	17
Bolwarra (NSW)	0	M	11
Bolwarra (NSW)	1	F	462
Bolwarra (NSW)	1	M	455
Bolwarra Heights	0	F	40
Bolwarra Heights	0	M	42
Bolwarra Heights	1	F	1404
Bolwarra Heights	1	M	1380
Bom Bom	1	M	3
Bomaderry	0	F	176
Bomaderry	0	M	130
Bomaderry	1	F	2997
Bomaderry	1	M	2892
Bombah Point	1	M	6
Bombala	0	F	22
Bombala	0	M	27
Bombala	1	F	617
Bombala	1	M	632
Bombay	1	F	47
Bombay	1	M	55
Bombira	0	F	4
Bombira	0	M	3
Bombira	1	F	154
Bombira	1	M	166
Bombo	0	F	3
Bombo	1	F	50
Bombo	1	M	46
Bombowlee	0	F	3
Bombowlee	0	M	4
Bombowlee	1	F	113
Bombowlee	1	M	134
Bombowlee Creek	1	F	21
Bombowlee Creek	1	M	20
Bomen	1	F	12
Bomen	1	M	15
Bomera	0	M	3
Bomera	1	F	13
Bomera	1	M	19
Bonalbo	0	F	12
Bonalbo	0	M	12
Bonalbo	1	F	153
Bonalbo	1	M	155
Bondi	0	F	1303
Bondi	0	M	1173
Bondi	1	F	3209
Bondi	1	M	3233
Bondi Beach	0	F	1280
Bondi Beach	0	M	1157
Bondi Beach	1	F	3724
Bondi Beach	1	M	3835
Bondi Junction	0	F	1462
Bondi Junction	0	M	1183
Bondi Junction	1	F	2812
Bondi Junction	1	M	2730
Bonnells Bay	0	F	87
Bonnells Bay	0	M	78
Bonnells Bay	1	F	1668
Bonnells Bay	1	M	1608
Bonnet Bay	0	F	96
Bonnet Bay	0	M	86
Bonnet Bay	1	F	994
Bonnet Bay	1	M	1015
Bonny Hills	0	F	29
Bonny Hills	0	M	25
Bonny Hills	1	F	1419
Bonny Hills	1	M	1375
Bonnyrigg	0	F	3416
Bonnyrigg	0	M	3013
Bonnyrigg	1	F	899
Bonnyrigg	1	M	997
Bonnyrigg Heights	0	F	2662
Bonnyrigg Heights	0	M	2510
Bonnyrigg Heights	1	F	937
Bonnyrigg Heights	1	M	1020
Bonshaw (NSW)	0	F	4
Bonshaw (NSW)	0	M	3
Bonshaw (NSW)	1	F	54
Bonshaw (NSW)	1	M	54
Bonville	0	F	76
Bonville	0	M	67
Bonville	1	F	1123
Bonville	1	M	1168
Booerie Creek	0	F	3
Booerie Creek	0	M	5
Booerie Creek	1	F	67
Booerie Creek	1	M	59
Book Book	0	M	3
Book Book	1	F	40
Book Book	1	M	39
Booker Bay	0	F	39
Booker Bay	0	M	26
Booker Bay	1	F	585
Booker Bay	1	M	577
Bookham	1	F	65
Bookham	1	M	77
Bookookoorara	1	F	9
Bookookoorara	1	M	10
Boolambayte	1	F	40
Boolambayte	1	M	44
Boolaroo	0	F	22
Boolaroo	0	M	19
Boolaroo	1	F	488
Boolaroo	1	M	473
Boolcarroll	1	F	3
Boolcarroll	1	M	6
Booligal	1	F	36
Booligal	1	M	50
Boomanoomana	1	F	33
Boomanoomana	1	M	41
Boomerang Beach	0	F	5
Boomerang Beach	0	M	3
Boomerang Beach	1	F	120
Boomerang Beach	1	M	141
Boomey	1	F	31
Boomey	1	M	36
Boomi	1	F	84
Boomi	1	M	89
Boomi Creek	1	F	5
Boomi Creek	1	M	11
Boona Mount	1	F	10
Boona Mount	1	M	14
Boonal	1	F	14
Boonal	1	M	22
Boonoo Boonoo	1	F	6
Boonoo Boonoo	1	M	13
Boorabee Park	0	F	3
Boorabee Park	1	F	36
Boorabee Park	1	M	50
Booragul	0	F	29
Booragul	0	M	20
Booragul	1	F	629
Booragul	1	M	545
Booral (NSW)	0	F	7
Booral (NSW)	0	M	5
Booral (NSW)	1	F	189
Booral (NSW)	1	M	188
Boorga	1	F	4
Boorga	1	M	10
Boorganna	1	F	4
Boorganna	1	M	14
Boorolong	1	F	41
Boorolong	1	M	40
Boorook	1	F	16
Boorook	1	M	16
Boorooma	0	F	82
Boorooma	0	M	86
Boorooma	1	F	347
Boorooma	1	M	312
Booroorban	1	F	11
Booroorban	1	M	25
Boorowa	0	F	15
Boorowa	0	M	10
Boorowa	1	F	723
Boorowa	1	M	755
Bootawa	0	F	4
Bootawa	0	M	5
Bootawa	1	F	72
Bootawa	1	M	65
Booyong	1	F	29
Booyong	1	M	42
Bora Ridge	0	F	3
Bora Ridge	1	F	47
Bora Ridge	1	M	47
Borah Creek	1	F	13
Borah Creek	1	M	13
Borambola	1	F	46
Borambola	1	M	55
Boree	1	F	47
Boree	1	M	41
Boree Creek	1	F	92
Boree Creek	1	M	90
Borenore	0	F	3
Borenore	0	M	4
Borenore	1	F	195
Borenore	1	M	217
Boro	1	F	30
Boro	1	M	37
Bossley Park	0	F	4836
Bossley Park	0	M	4528
Bossley Park	1	F	2302
Bossley Park	1	M	2457
Bostobrick	0	F	6
Bostobrick	1	F	57
Bostobrick	1	M	65
Botany	0	F	1453
Botany	0	M	1305
Botany	1	F	3634
Botany	1	M	3764
Botobolar	1	F	39
Botobolar	1	M	46
Bottle Creek	1	F	11
Bottle Creek	1	M	13
Bouddi	1	M	3
Bourbah	1	F	21
Bourbah	1	M	15
Bourke	0	F	35
Bourke	0	M	25
Bourke	1	F	792
Bourke	1	M	724
Bourkelands	0	F	104
Bourkelands	0	M	98
Bourkelands	1	F	1332
Bourkelands	1	M	1222
Bournda	0	F	3
Bournda	0	M	4
Bournda	1	F	54
Bournda	1	M	67
Bournewood	1	F	26
Bournewood	1	M	25
Bow Bowing	0	F	306
Bow Bowing	0	M	278
Bow Bowing	1	F	481
Bow Bowing	1	M	504
Bowan Park	1	F	62
Bowan Park	1	M	49
Bowen Mountain	0	F	39
Bowen Mountain	0	M	32
Bowen Mountain	1	F	703
Bowen Mountain	1	M	718
Bowenfels	0	F	47
Bowenfels	0	M	38
Bowenfels	1	F	883
Bowenfels	1	M	847
Bowling Alley Point	1	F	15
Bowling Alley Point	1	M	13
Bowman	1	F	57
Bowman	1	M	58
Bowman Farm	1	F	16
Bowman Farm	1	M	26
Bowmans Creek	1	F	3
Bowmans Creek	1	M	5
Bowna	1	F	47
Bowna	1	M	52
Bowning	0	F	4
Bowning	0	M	6
Bowning	1	F	251
Bowning	1	M	263
Bowral	0	F	370
Bowral	0	M	320
Bowral	1	F	4887
Bowral	1	M	4168
Bowraville	0	F	9
Bowraville	0	M	19
Bowraville	1	F	501
Bowraville	1	M	511
Box Hill (NSW)	0	F	91
Box Hill (NSW)	0	M	90
Box Hill (NSW)	1	F	329
Box Hill (NSW)	1	M	344
Box Ridge	1	F	23
Box Ridge	1	M	25
Boxers Creek	0	F	14
Boxers Creek	0	M	12
Boxers Creek	1	F	91
Boxers Creek	1	M	101
Boydtown	1	F	29
Boydtown	1	M	37
Bradbury (NSW)	0	F	755
Bradbury (NSW)	0	M	718
Bradbury (NSW)	1	F	3496
Bradbury (NSW)	1	M	3372
Braefield	1	F	24
Braefield	1	M	27
Braemar	0	F	22
Braemar	0	M	23
Braemar	1	F	186
Braemar	1	M	193
Braemar Bay	0	M	3
Braemar Bay	1	F	6
Braemar Bay	1	M	12
Braidwood	0	F	31
Braidwood	0	M	32
Braidwood	1	F	738
Braidwood	1	M	694
Brandy Hill	0	F	5
Brandy Hill	0	M	6
Brandy Hill	1	F	324
Brandy Hill	1	M	305
Branxton	0	F	20
Branxton	0	M	12
Branxton	1	F	933
Branxton	1	M	921
Braunstone	0	F	3
Braunstone	1	F	126
Braunstone	1	M	141
Brawboy	1	F	9
Brawboy	1	M	9
Bray Park (NSW)	0	F	13
Bray Park (NSW)	0	M	8
Bray Park (NSW)	1	F	389
Bray Park (NSW)	1	M	331
Brays Creek	1	F	33
Brays Creek	1	M	26
Brayton	0	M	6
Brayton	1	F	68
Brayton	1	M	75
Breadalbane (NSW)	0	F	3
Breadalbane (NSW)	1	F	40
Breadalbane (NSW)	1	M	39
Breakfast Creek	1	F	23
Breakfast Creek	1	M	19
Breakfast Point	0	F	843
Breakfast Point	0	M	690
Breakfast Point	1	F	1270
Breakfast Point	1	M	1142
Bream Beach	1	F	3
Bream Beach	1	M	3
Bredbo	0	F	4
Bredbo	0	M	3
Bredbo	1	F	153
Bredbo	1	M	153
Breelong	1	F	23
Breelong	1	M	29
Breeza	1	F	67
Breeza	1	M	72
Bretti	1	F	10
Bretti	1	M	13
Brewarrina	0	F	20
Brewarrina	0	M	19
Brewarrina	1	F	488
Brewarrina	1	M	492
Brewongle	0	F	4
Brewongle	0	M	4
Brewongle	1	F	49
Brewongle	1	M	59
Briarbrook	1	F	4
Briarbrook	1	M	6
Bribbaree	1	F	61
Bribbaree	1	M	72
Bridgman	1	F	97
Bridgman	1	M	97
Brierfield	0	F	3
Brierfield	0	M	3
Brierfield	1	F	147
Brierfield	1	M	150
Brighton-le-Sands	0	F	2139
Brighton-le-Sands	0	M	1942
Brighton-le-Sands	1	F	1791
Brighton-le-Sands	1	M	1739
Brightwaters	0	F	17
Brightwaters	0	M	16
Brightwaters	1	F	424
Brightwaters	1	M	417
Brimbin	1	F	22
Brimbin	1	M	27
Brindabella	1	F	12
Brindabella	1	M	12
Bringelly	0	F	318
Bringelly	0	M	330
Bringelly	1	F	833
Bringelly	1	M	881
Bringenbrong	1	F	23
Bringenbrong	1	M	28
Brisbane Grove	0	F	3
Brisbane Grove	0	M	5
Brisbane Grove	1	F	64
Brisbane Grove	1	M	58
Broadmeadow	0	F	109
Broadmeadow	0	M	92
Broadmeadow	1	F	658
Broadmeadow	1	M	676
Broadwater (Bega Valley - NSW)	0	F	3
Broadwater (Bega Valley - NSW)	0	M	3
Broadwater (Bega Valley - NSW)	1	F	52
Broadwater (Bega Valley - NSW)	1	M	53
Broadwater (Richmond Valley - NSW)	0	F	8
Broadwater (Richmond Valley - NSW)	0	M	6
Broadwater (Richmond Valley - NSW)	1	F	274
Broadwater (Richmond Valley - NSW)	1	M	301
Broadway	1	F	17
Broadway	1	M	21
Brobenah	1	F	6
Brobenah	1	M	12
Brocklehurst	0	F	4
Brocklehurst	1	F	154
Brocklehurst	1	M	166
Brocklesby	1	F	87
Brocklesby	1	M	84
Brockley	1	F	14
Brockley	1	M	22
Brodies Plains	1	F	28
Brodies Plains	1	M	24
Brogans Creek	1	F	3
Brogans Creek	1	M	5
Brogers Creek	1	F	19
Brogers Creek	1	M	14
Brogo	0	F	6
Brogo	0	M	11
Brogo	1	F	214
Brogo	1	M	236
Broke (NSW)	0	F	5
Broke (NSW)	0	M	6
Broke (NSW)	1	F	238
Broke (NSW)	1	M	248
Broken Head	0	F	7
Broken Head	0	M	3
Broken Head	1	F	122
Broken Head	1	M	117
Broken Hill	0	F	231
Broken Hill	0	M	214
Broken Hill	1	F	8087
Broken Hill	1	M	7714
Brombin	1	F	49
Brombin	1	M	52
Bronte	0	F	532
Bronte	0	M	437
Bronte	1	F	2620
Bronte	1	M	2650
Brookdale (NSW)	1	F	9
Brookdale (NSW)	1	M	13
Brookfield (NSW)	0	F	3
Brookfield (NSW)	1	F	91
Brookfield (NSW)	1	M	84
Brooklana	1	F	20
Brooklana	1	M	26
Brooklet	0	F	3
Brooklet	0	M	7
Brooklet	1	F	108
Brooklet	1	M	119
Brooklyn (NSW)	0	F	38
Brooklyn (NSW)	0	M	32
Brooklyn (NSW)	1	F	286
Brooklyn (NSW)	1	M	333
Brookong	1	F	5
Brookong	1	M	4
Brookvale	0	F	528
Brookvale	0	M	466
Brookvale	1	F	997
Brookvale	1	M	1042
Brooman	1	F	11
Brooman	1	M	11
Brooms Head	0	F	4
Brooms Head	0	M	3
Brooms Head	1	F	93
Brooms Head	1	M	105
Broughams Gate	1	F	7
Broughams Gate	1	M	10
Broughton (NSW)	1	F	43
Broughton (NSW)	1	M	46
Broughton Vale	0	M	3
Broughton Vale	1	F	76
Broughton Vale	1	M	77
Broughton Village	0	M	3
Broughton Village	1	F	45
Broughton Village	1	M	36
Broulee	0	F	30
Broulee	0	M	20
Broulee	1	F	819
Broulee	1	M	721
Brownlow Hill	0	F	62
Brownlow Hill	0	M	47
Brownlow Hill	1	F	162
Brownlow Hill	1	M	134
Browns Creek	1	F	48
Browns Creek	1	M	47
Browns Mountain	1	F	9
Browns Mountain	1	M	8
Brownsville	0	F	11
Brownsville	0	M	13
Brownsville	1	F	220
Brownsville	1	M	252
Brucedale	0	M	3
Brucedale	1	F	84
Brucedale	1	M	75
Bruie Plains	1	F	21
Bruie Plains	1	M	27
Bruinbun	1	F	5
Bruinbun	1	M	13
Brundee	1	F	26
Brundee	1	M	19
Brungle	0	F	3
Brungle	1	F	49
Brungle	1	M	52
Brungle Creek	1	F	6
Brungle Creek	1	M	14
Brunkerville	0	F	3
Brunkerville	0	M	3
Brunkerville	1	F	92
Brunkerville	1	M	90
Brunswick Heads	0	F	52
Brunswick Heads	0	M	33
Brunswick Heads	1	F	785
Brunswick Heads	1	M	711
Brushgrove	0	F	3
Brushgrove	1	F	74
Brushgrove	1	M	111
Brushy Creek	1	F	11
Brushy Creek	1	M	10
Bucca (NSW)	0	F	23
Bucca (NSW)	0	M	14
Bucca (NSW)	1	F	223
Bucca (NSW)	1	M	257
Bucca Wauka	1	F	38
Bucca Wauka	1	M	34
Buccarumbi	1	F	9
Buccarumbi	1	M	5
Buchanan (NSW)	0	M	3
Buchanan (NSW)	1	F	85
Buchanan (NSW)	1	M	83
Buckajo	0	F	3
Buckajo	0	M	4
Buckajo	1	F	135
Buckajo	1	M	146
Buckaroo	0	F	3
Buckaroo	1	F	56
Buckaroo	1	M	65
Buckenbowra	1	F	10
Buckenbowra	1	M	6
Buckenderra	1	F	11
Buckenderra	1	M	11
Buckendoon	1	F	17
Buckendoon	1	M	17
Bucketty	0	F	8
Bucketty	0	M	4
Bucketty	1	F	69
Bucketty	1	M	78
Buckra Bendinni	0	F	3
Buckra Bendinni	1	F	31
Buckra Bendinni	1	M	48
Budawang	1	F	9
Budawang	1	M	6
Buddabadah	1	F	24
Buddabadah	1	M	23
Budden	1	F	4
Budden	1	M	11
Budgee Budgee (NSW)	0	F	4
Budgee Budgee (NSW)	0	M	3
Budgee Budgee (NSW)	1	F	94
Budgee Budgee (NSW)	1	M	84
Budgewoi	0	F	43
Budgewoi	0	M	43
Budgewoi	1	F	1548
Budgewoi	1	M	1525
Budgong	0	M	3
Budgong	1	F	27
Budgong	1	M	28
Buff Point	0	F	63
Buff Point	0	M	58
Buff Point	1	F	1586
Buff Point	1	M	1579
Bugaldie	1	F	64
Bugaldie	1	M	70
Bukkulla	1	F	68
Bukkulla	1	M	66
Bulahdelah	0	F	18
Bulahdelah	0	M	12
Bulahdelah	1	F	638
Bulahdelah	1	M	659
Bulga (NSW)	0	F	9
Bulga (NSW)	0	M	3
Bulga (NSW)	1	F	149
Bulga (NSW)	1	M	147
Bulga Forest	1	M	7
Bulgary	1	F	12
Bulgary	1	M	7
Bulla (NSW)	1	F	4
Bulla (NSW)	1	M	3
Bulla Creek	1	F	24
Bulla Creek	1	M	31
Bullaburra	0	F	41
Bullaburra	0	M	38
Bullaburra	1	F	540
Bullaburra	1	M	545
Bullagreen	1	F	21
Bullagreen	1	M	20
Bullarah	1	F	39
Bullarah	1	M	52
Bullatale	1	F	17
Bullatale	1	M	24
Bullawa Creek	1	F	46
Bullawa Creek	1	M	42
Bulldog	1	F	11
Bulldog	1	M	15
Bulli	0	F	194
Bulli	0	M	140
Bulli	1	F	2805
Bulli	1	M	2702
Bulliac	1	F	22
Bulliac	1	M	26
Bullio	1	F	34
Bullio	1	M	33
Bulyeroi	1	F	10
Bulyeroi	1	M	9
Bumbaldry	1	F	40
Bumbaldry	1	M	44
Bumbalong	1	F	8
Bumbalong	1	M	8
Bundabah	0	F	5
Bundabah	0	M	3
Bundabah	1	F	49
Bundabah	1	M	43
Bundagen	0	F	14
Bundagen	0	M	13
Bundagen	1	F	43
Bundagen	1	M	48
Bundanoon (NSW)	0	F	53
Bundanoon (NSW)	0	M	37
Bundanoon (NSW)	1	F	1335
Bundanoon (NSW)	1	M	1188
Bundarra	0	F	3
Bundarra	1	F	315
Bundarra	1	M	294
Bundeena	0	F	69
Bundeena	0	M	64
Bundeena	1	F	879
Bundeena	1	M	829
Bundella	1	F	31
Bundella	1	M	28
Bundemar	1	F	19
Bundemar	1	M	19
Bundewallah	1	F	21
Bundewallah	1	M	20
Bundook	1	F	40
Bundook	1	M	52
Bundure	1	F	3
Bundure	1	M	3
Bungaba	1	F	34
Bungaba	1	M	36
Bungalora	0	F	3
Bungalora	1	F	30
Bungalora	1	M	25
Bungarby	0	F	8
Bungarby	0	M	3
Bungarby	1	F	23
Bungarby	1	M	33
Bungarribee	0	F	921
Bungarribee	0	M	961
Bungarribee	1	F	327
Bungarribee	1	M	336
Bungawalbin	0	M	3
Bungawalbin	1	F	36
Bungawalbin	1	M	60
Bungendore	0	F	94
Bungendore	0	M	70
Bungendore	1	F	1845
Bungendore	1	M	1866
Bungonia	0	F	18
Bungonia	0	M	16
Bungonia	1	F	161
Bungonia	1	M	149
Bungowannah	0	F	3
Bungowannah	0	M	7
Bungowannah	1	F	76
Bungowannah	1	M	79
Bungwahl	0	F	4
Bungwahl	0	M	7
Bungwahl	1	F	98
Bungwahl	1	M	109
Bunnaloo	1	F	50
Bunnaloo	1	M	49
Bunnan	1	F	46
Bunnan	1	M	49
Bunyah	0	M	3
Bunyah	1	F	71
Bunyah	1	M	59
Bunyan	1	F	72
Bunyan	1	M	71
Burcher	1	F	33
Burcher	1	M	34
Bureen	0	M	4
Bureen	1	F	23
Bureen	1	M	33
Burnt Bridge	0	F	11
Burnt Bridge	0	M	5
Burnt Bridge	1	F	66
Burnt Bridge	1	M	68
Burnt Yards	1	F	15
Burnt Yards	1	M	17
Buronga	0	F	33
Buronga	0	M	26
Buronga	1	F	517
Buronga	1	M	530
Burra (Queanbeyan-Palerang Regional - NSW)	0	F	11
Burra (Queanbeyan-Palerang Regional - NSW)	0	M	14
Burra (Queanbeyan-Palerang Regional - NSW)	1	F	350
Burra (Queanbeyan-Palerang Regional - NSW)	1	M	336
Burra (Snowy Valleys - NSW)	1	F	29
Burra (Snowy Valleys - NSW)	1	M	24
Burra Creek	1	F	37
Burra Creek	1	M	37
Burraboi	1	F	29
Burraboi	1	M	32
Burradoo	0	F	58
Burradoo	0	M	43
Burradoo	1	F	1262
Burradoo	1	M	1147
Burraga	1	F	41
Burraga	1	M	46
Burragate	1	F	53
Burragate	1	M	43
Burrandana	1	F	9
Burrandana	1	M	5
Burraneer	0	F	160
Burraneer	0	M	135
Burraneer	1	F	1605
Burraneer	1	M	1576
Burrangong	0	F	14
Burrangong	0	M	17
Burrangong	1	F	105
Burrangong	1	M	99
Burrapine	1	F	23
Burrapine	1	M	28
Burrawang	0	F	8
Burrawang	0	M	8
Burrawang	1	F	165
Burrawang	1	M	155
Burrell Creek	1	F	94
Burrell Creek	1	M	101
Burren Junction	0	F	7
Burren Junction	0	M	3
Burren Junction	1	F	110
Burren Junction	1	M	138
Burrier	1	F	18
Burrier	1	M	21
Burrill Lake	0	F	14
Burrill Lake	0	M	13
Burrill Lake	1	F	673
Burrill Lake	1	M	661
Burringbar	0	F	17
Burringbar	0	M	14
Burringbar	1	F	377
Burringbar	1	M	355
Burrinjuck	1	F	6
Burrinjuck	1	M	8
Burroway	1	F	48
Burroway	1	M	52
Burrumbuttock	0	F	5
Burrumbuttock	0	M	3
Burrumbuttock	1	F	154
Burrumbuttock	1	M	162
Burrundulla	1	F	65
Burrundulla	1	M	63
Burwood (NSW)	0	F	6413
Burwood (NSW)	0	M	5537
Burwood (NSW)	1	F	1500
Burwood (NSW)	1	M	1720
Burwood Heights	0	F	292
Burwood Heights	0	M	242
Burwood Heights	1	F	213
Burwood Heights	1	M	177
Busby	0	F	1036
Busby	0	M	987
Busby	1	F	933
Busby	1	M	909
Busbys Flat	1	F	11
Busbys Flat	1	M	18
Bushells Ridge	1	F	4
Bushells Ridge	1	M	4
Buttaba	0	F	23
Buttaba	0	M	15
Buttaba	1	F	499
Buttaba	1	M	527
Buttai	1	F	29
