SSC_NAME16	Age	persons
Sherwood (Kempsey - NSW)	35-44	11
Sherwood (Kempsey - NSW)	45-54	26
Sherwood (Kempsey - NSW)	55-64	39
Sherwood (Kempsey - NSW)	65-74	18
Sherwood (Kempsey - NSW)	75-84	13
Sherwood (Kyogle - NSW)	0-4	3
Sherwood (Kyogle - NSW)	5-14	3
Sherwood (Kyogle - NSW)	35-44	3
Sherwood (Kyogle - NSW)	45-54	3
Sherwood (Kyogle - NSW)	55-64	5
Sherwood (Kyogle - NSW)	75-84	3
Shoal Bay (NSW)	0-4	60
Shoal Bay (NSW)	5-14	172
Shoal Bay (NSW)	15-19	55
Shoal Bay (NSW)	20-24	64
Shoal Bay (NSW)	25-34	116
Shoal Bay (NSW)	35-44	173
Shoal Bay (NSW)	45-54	209
Shoal Bay (NSW)	55-64	254
Shoal Bay (NSW)	65-74	363
Shoal Bay (NSW)	75-84	226
Shoal Bay (NSW)	85+	181
Shoalhaven Heads	0-4	157
Shoalhaven Heads	5-14	263
Shoalhaven Heads	15-19	112
Shoalhaven Heads	20-24	93
Shoalhaven Heads	25-34	241
Shoalhaven Heads	35-44	322
Shoalhaven Heads	45-54	286
Shoalhaven Heads	55-64	500
Shoalhaven Heads	65-74	578
Shoalhaven Heads	75-84	374
Shoalhaven Heads	85+	128
Shooters Hill	5-14	3
Shooters Hill	20-24	4
Shooters Hill	25-34	4
Shooters Hill	35-44	9
Shooters Hill	45-54	4
Shooters Hill	55-64	7
Shooters Hill	65-74	5
Shortland	0-4	247
Shortland	5-14	393
Shortland	15-19	205
Shortland	20-24	504
Shortland	25-34	689
Shortland	35-44	440
Shortland	45-54	391
Shortland	55-64	372
Shortland	65-74	351
Shortland	75-84	244
Shortland	85+	83
Silent Grove	45-54	4
Silent Grove	55-64	10
Silent Grove	65-74	3
Silverdale (NSW)	0-4	226
Silverdale (NSW)	5-14	606
Silverdale (NSW)	15-19	297
Silverdale (NSW)	20-24	264
Silverdale (NSW)	25-34	387
Silverdale (NSW)	35-44	526
Silverdale (NSW)	45-54	552
Silverdale (NSW)	55-64	483
Silverdale (NSW)	65-74	234
Silverdale (NSW)	75-84	90
Silverdale (NSW)	85+	22
Silverton (NSW)	5-14	3
Silverton (NSW)	20-24	3
Silverton (NSW)	25-34	3
Silverton (NSW)	35-44	6
Silverton (NSW)	45-54	3
Silverton (NSW)	55-64	10
Silverton (NSW)	65-74	12
Silverton (NSW)	75-84	3
Silverwater (Lake Macquarie - NSW)	0-4	20
Silverwater (Lake Macquarie - NSW)	5-14	45
Silverwater (Lake Macquarie - NSW)	15-19	14
Silverwater (Lake Macquarie - NSW)	20-24	20
Silverwater (Lake Macquarie - NSW)	25-34	18
Silverwater (Lake Macquarie - NSW)	35-44	39
Silverwater (Lake Macquarie - NSW)	45-54	33
Silverwater (Lake Macquarie - NSW)	55-64	37
Silverwater (Lake Macquarie - NSW)	65-74	40
Silverwater (Lake Macquarie - NSW)	75-84	16
Silverwater (Lake Macquarie - NSW)	85+	15
Silverwater (Parramatta - NSW)	0-4	216
Silverwater (Parramatta - NSW)	5-14	275
Silverwater (Parramatta - NSW)	15-19	143
Silverwater (Parramatta - NSW)	20-24	402
Silverwater (Parramatta - NSW)	25-34	1219
Silverwater (Parramatta - NSW)	35-44	972
Silverwater (Parramatta - NSW)	45-54	500
Silverwater (Parramatta - NSW)	55-64	269
Silverwater (Parramatta - NSW)	65-74	117
Silverwater (Parramatta - NSW)	75-84	34
Silverwater (Parramatta - NSW)	85+	10
Simpkins Creek	0-4	3
Simpkins Creek	5-14	3
Simpkins Creek	45-54	4
Simpkins Creek	55-64	8
Singleton (NSW)	0-4	310
Singleton (NSW)	5-14	594
Singleton (NSW)	15-19	333
Singleton (NSW)	20-24	318
Singleton (NSW)	25-34	644
Singleton (NSW)	35-44	608
Singleton (NSW)	45-54	689
Singleton (NSW)	55-64	632
Singleton (NSW)	65-74	404
Singleton (NSW)	75-84	308
Singleton (NSW)	85+	161
Singleton Heights	0-4	400
Singleton Heights	5-14	687
Singleton Heights	15-19	314
Singleton Heights	20-24	319
Singleton Heights	25-34	717
Singleton Heights	35-44	645
Singleton Heights	45-54	617
Singleton Heights	55-64	462
Singleton Heights	65-74	305
Singleton Heights	75-84	132
Singleton Heights	85+	85
Singleton Military Area	15-19	124
Singleton Military Area	20-24	124
Singleton Military Area	25-34	46
Singleton Military Area	35-44	13
Singleton Military Area	45-54	12
Singleton Military Area	55-64	3
Singletons Mill	25-34	3
Singletons Mill	65-74	3
Skennars Head	0-4	53
Skennars Head	5-14	138
Skennars Head	15-19	99
Skennars Head	20-24	33
Skennars Head	25-34	74
Skennars Head	35-44	116
Skennars Head	45-54	197
Skennars Head	55-64	166
Skennars Head	65-74	180
Skennars Head	75-84	71
Skennars Head	85+	24
Skillion Flat	0-4	4
Skillion Flat	5-14	7
Skillion Flat	15-19	5
Skillion Flat	20-24	4
Skillion Flat	35-44	9
Skillion Flat	45-54	17
Skillion Flat	55-64	17
Skillion Flat	65-74	12
Skillion Flat	75-84	3
Skinners Shoot	0-4	3
Skinners Shoot	5-14	8
Skinners Shoot	15-19	4
Skinners Shoot	25-34	24
Skinners Shoot	35-44	16
Skinners Shoot	45-54	19
Skinners Shoot	55-64	35
Skinners Shoot	65-74	22
Skinners Shoot	75-84	3
Sleepy Hollow	0-4	3
Sleepy Hollow	5-14	8
Sleepy Hollow	20-24	9
Sleepy Hollow	25-34	16
Sleepy Hollow	35-44	12
Sleepy Hollow	45-54	13
Sleepy Hollow	55-64	22
Sleepy Hollow	65-74	11
Sleepy Hollow	75-84	5
Smeaton Grange	20-24	3
Smeaton Grange	25-34	4
Smeaton Grange	35-44	3
Smithfield (NSW)	0-4	760
Smithfield (NSW)	5-14	1619
Smithfield (NSW)	15-19	801
Smithfield (NSW)	20-24	817
Smithfield (NSW)	25-34	1565
Smithfield (NSW)	35-44	1513
Smithfield (NSW)	45-54	1520
Smithfield (NSW)	55-64	1406
Smithfield (NSW)	65-74	983
Smithfield (NSW)	75-84	748
Smithfield (NSW)	85+	241
Smiths Creek (Clarence Valley - NSW)	5-14	3
Smiths Creek (Clarence Valley - NSW)	45-54	6
Smiths Creek (Clarence Valley - NSW)	55-64	7
Smiths Creek (Kyogle - NSW)	5-14	4
Smiths Creek (Kyogle - NSW)	15-19	5
Smiths Creek (Kyogle - NSW)	25-34	3
Smiths Creek (Kyogle - NSW)	45-54	11
Smiths Creek (Kyogle - NSW)	55-64	20
Smiths Creek (Kyogle - NSW)	65-74	8
Smiths Creek (Kyogle - NSW)	75-84	3
Smiths Creek (Tweed - NSW)	0-4	11
Smiths Creek (Tweed - NSW)	5-14	46
Smiths Creek (Tweed - NSW)	15-19	16
Smiths Creek (Tweed - NSW)	20-24	3
Smiths Creek (Tweed - NSW)	25-34	12
Smiths Creek (Tweed - NSW)	35-44	41
Smiths Creek (Tweed - NSW)	45-54	56
Smiths Creek (Tweed - NSW)	55-64	51
Smiths Creek (Tweed - NSW)	65-74	30
Smiths Creek (Tweed - NSW)	75-84	23
Smiths Creek (Tweed - NSW)	85+	7
Smiths Lake	0-4	64
Smiths Lake	5-14	193
Smiths Lake	15-19	72
Smiths Lake	20-24	37
Smiths Lake	25-34	78
Smiths Lake	35-44	156
Smiths Lake	45-54	155
Smiths Lake	55-64	194
Smiths Lake	65-74	195
Smiths Lake	75-84	69
Smiths Lake	85+	19
Smithtown	0-4	46
Smithtown	5-14	78
Smithtown	15-19	33
Smithtown	20-24	24
Smithtown	25-34	58
Smithtown	35-44	64
Smithtown	45-54	73
Smithtown	55-64	84
Smithtown	65-74	74
Smithtown	75-84	42
Smithtown	85+	13
Snakes Plain	0-4	3
Sodwalls	5-14	14
Sodwalls	15-19	3
Sodwalls	20-24	5
Sodwalls	35-44	7
Sodwalls	45-54	10
Sodwalls	55-64	15
Sodwalls	65-74	8
Sodwalls	75-84	4
Sofala	0-4	6
Sofala	5-14	11
Sofala	15-19	5
Sofala	25-34	7
Sofala	35-44	7
Sofala	45-54	15
Sofala	55-64	31
Sofala	65-74	30
Sofala	75-84	16
Sofala	85+	3
Soldiers Point	0-4	50
Soldiers Point	5-14	150
Soldiers Point	15-19	68
Soldiers Point	20-24	49
Soldiers Point	25-34	87
Soldiers Point	35-44	148
Soldiers Point	45-54	182
Soldiers Point	55-64	220
Soldiers Point	65-74	308
Soldiers Point	75-84	132
Soldiers Point	85+	27
Somersby	0-4	32
Somersby	5-14	140
Somersby	15-19	83
Somersby	20-24	50
Somersby	25-34	91
Somersby	35-44	105
Somersby	45-54	205
Somersby	55-64	153
Somersby	65-74	119
Somersby	75-84	66
Somersby	85+	16
Somerton (NSW)	0-4	14
Somerton (NSW)	5-14	28
Somerton (NSW)	15-19	24
Somerton (NSW)	20-24	11
Somerton (NSW)	25-34	39
Somerton (NSW)	35-44	33
Somerton (NSW)	45-54	36
Somerton (NSW)	55-64	43
Somerton (NSW)	65-74	34
Somerton (NSW)	75-84	13
Somerton (NSW)	85+	5
South Albury	0-4	78
South Albury	5-14	123
South Albury	15-19	70
South Albury	20-24	127
South Albury	25-34	238
South Albury	35-44	175
South Albury	45-54	192
South Albury	55-64	187
South Albury	65-74	96
South Albury	75-84	67
South Albury	85+	28
South Arm (Clarence Valley - NSW)	0-4	8
South Arm (Clarence Valley - NSW)	5-14	23
South Arm (Clarence Valley - NSW)	15-19	19
South Arm (Clarence Valley - NSW)	20-24	14
South Arm (Clarence Valley - NSW)	25-34	11
South Arm (Clarence Valley - NSW)	35-44	32
South Arm (Clarence Valley - NSW)	45-54	42
South Arm (Clarence Valley - NSW)	55-64	31
South Arm (Clarence Valley - NSW)	65-74	43
South Arm (Clarence Valley - NSW)	75-84	15
South Arm (Clarence Valley - NSW)	85+	4
South Arm (Nambucca - NSW)	0-4	25
South Arm (Nambucca - NSW)	5-14	40
South Arm (Nambucca - NSW)	15-19	15
South Arm (Nambucca - NSW)	20-24	17
South Arm (Nambucca - NSW)	25-34	33
South Arm (Nambucca - NSW)	35-44	27
South Arm (Nambucca - NSW)	45-54	37
South Arm (Nambucca - NSW)	55-64	81
South Arm (Nambucca - NSW)	65-74	31
South Arm (Nambucca - NSW)	75-84	10
South Arm (Nambucca - NSW)	85+	6
South Ballina	15-19	3
South Ballina	25-34	3
South Ballina	45-54	6
South Ballina	55-64	6
South Ballina	65-74	5
South Ballina	75-84	3
South Bathurst	0-4	101
South Bathurst	5-14	190
South Bathurst	15-19	84
South Bathurst	20-24	118
South Bathurst	25-34	193
South Bathurst	35-44	176
South Bathurst	45-54	177
South Bathurst	55-64	174
South Bathurst	65-74	187
South Bathurst	75-84	119
South Bathurst	85+	66
South Bowenfels	0-4	90
South Bowenfels	5-14	144
South Bowenfels	15-19	79
South Bowenfels	20-24	40
South Bowenfels	25-34	141
South Bowenfels	35-44	114
South Bowenfels	45-54	138
South Bowenfels	55-64	153
South Bowenfels	65-74	131
South Bowenfels	75-84	103
South Bowenfels	85+	40
South Coogee	0-4	358
South Coogee	5-14	748
South Coogee	15-19	333
South Coogee	20-24	309
South Coogee	25-34	537
South Coogee	35-44	724
South Coogee	45-54	881
South Coogee	55-64	650
South Coogee	65-74	503
South Coogee	75-84	311
South Coogee	85+	151
South Durras	0-4	10
South Durras	5-14	39
South Durras	15-19	22
South Durras	20-24	14
South Durras	25-34	28
South Durras	35-44	26
South Durras	45-54	56
South Durras	55-64	62
South Durras	65-74	64
South Durras	75-84	14
South Durras	85+	5
South Golden Beach	0-4	56
South Golden Beach	5-14	120
South Golden Beach	15-19	44
South Golden Beach	20-24	26
South Golden Beach	25-34	83
South Golden Beach	35-44	169
South Golden Beach	45-54	145
South Golden Beach	55-64	97
South Golden Beach	65-74	53
South Golden Beach	75-84	12
South Grafton	0-4	399
South Grafton	5-14	795
South Grafton	15-19	401
South Grafton	20-24	303
South Grafton	25-34	617
South Grafton	35-44	655
South Grafton	45-54	751
South Grafton	55-64	810
South Grafton	65-74	728
South Grafton	75-84	423
South Grafton	85+	184
South Granville	0-4	492
South Granville	5-14	895
South Granville	15-19	403
South Granville	20-24	406
South Granville	25-34	846
South Granville	35-44	724
South Granville	45-54	606
South Granville	55-64	515
South Granville	65-74	352
South Granville	75-84	192
South Granville	85+	69
South Gundagai	0-4	54
South Gundagai	5-14	108
South Gundagai	15-19	67
South Gundagai	20-24	33
South Gundagai	25-34	84
South Gundagai	35-44	75
South Gundagai	45-54	121
South Gundagai	55-64	130
South Gundagai	65-74	91
South Gundagai	75-84	40
South Gundagai	85+	6
South Gundurimba	0-4	11
South Gundurimba	5-14	47
South Gundurimba	15-19	20
South Gundurimba	20-24	8
South Gundurimba	25-34	18
South Gundurimba	35-44	47
South Gundurimba	45-54	54
South Gundurimba	55-64	56
South Gundurimba	65-74	37
South Gundurimba	75-84	9
South Gundurimba	85+	10
South Guyra	0-4	14
South Guyra	5-14	49
South Guyra	15-19	26
South Guyra	20-24	14
South Guyra	25-34	29
South Guyra	35-44	44
South Guyra	45-54	50
South Guyra	55-64	42
South Guyra	65-74	37
South Guyra	75-84	14
South Guyra	85+	4
South Hurstville	0-4	317
South Hurstville	5-14	613
South Hurstville	15-19	345
South Hurstville	20-24	334
South Hurstville	25-34	781
South Hurstville	35-44	707
South Hurstville	45-54	716
South Hurstville	55-64	516
South Hurstville	65-74	413
South Hurstville	75-84	231
South Hurstville	85+	160
South Kempsey	0-4	147
South Kempsey	5-14	357
South Kempsey	15-19	153
South Kempsey	20-24	124
South Kempsey	25-34	218
South Kempsey	35-44	267
South Kempsey	45-54	298
South Kempsey	55-64	340
South Kempsey	65-74	247
South Kempsey	75-84	119
South Kempsey	85+	32
South Lismore	0-4	85
South Lismore	5-14	265
South Lismore	15-19	145
South Lismore	20-24	135
South Lismore	25-34	213
South Lismore	35-44	235
South Lismore	45-54	296
South Lismore	55-64	269
South Lismore	65-74	132
South Lismore	75-84	72
South Lismore	85+	27
South Littleton	0-4	23
South Littleton	5-14	44
South Littleton	15-19	6
South Littleton	20-24	13
South Littleton	25-34	44
South Littleton	35-44	49
South Littleton	45-54	34
South Littleton	55-64	26
South Littleton	65-74	47
South Littleton	75-84	15
South Littleton	85+	3
South Maitland	0-4	28
South Maitland	5-14	41
South Maitland	15-19	34
South Maitland	20-24	29
South Maitland	25-34	53
South Maitland	35-44	60
South Maitland	45-54	65
South Maitland	55-64	66
South Maitland	65-74	64
South Maitland	75-84	27
South Maitland	85+	8
South Maroota	0-4	32
South Maroota	5-14	92
South Maroota	15-19	38
South Maroota	20-24	32
South Maroota	25-34	51
South Maroota	35-44	73
South Maroota	45-54	100
South Maroota	55-64	70
South Maroota	65-74	53
South Maroota	75-84	17
South Maroota	85+	3
South Murwillumbah	0-4	42
South Murwillumbah	5-14	145
South Murwillumbah	15-19	69
South Murwillumbah	20-24	37
South Murwillumbah	25-34	93
South Murwillumbah	35-44	131
South Murwillumbah	45-54	174
South Murwillumbah	55-64	167
South Murwillumbah	65-74	145
South Murwillumbah	75-84	75
South Murwillumbah	85+	31
South Nowra	0-4	200
South Nowra	5-14	261
South Nowra	15-19	94
South Nowra	20-24	121
South Nowra	25-34	394
South Nowra	35-44	237
South Nowra	45-54	157
South Nowra	55-64	172
South Nowra	65-74	181
South Nowra	75-84	82
South Nowra	85+	35
South Pambula	0-4	24
South Pambula	5-14	68
South Pambula	15-19	35
South Pambula	20-24	21
South Pambula	25-34	43
South Pambula	35-44	66
South Pambula	45-54	74
South Pambula	55-64	79
South Pambula	65-74	51
South Pambula	75-84	17
South Penrith	0-4	850
South Penrith	5-14	1636
South Penrith	15-19	699
South Penrith	20-24	676
South Penrith	25-34	1603
South Penrith	35-44	1714
South Penrith	45-54	1364
South Penrith	55-64	1396
South Penrith	65-74	1266
South Penrith	75-84	479
South Penrith	85+	117
South Tamworth	0-4	451
South Tamworth	5-14	788
South Tamworth	15-19	364
South Tamworth	20-24	460
South Tamworth	25-34	911
South Tamworth	35-44	699
South Tamworth	45-54	746
South Tamworth	55-64	790
South Tamworth	65-74	667
South Tamworth	75-84	510
South Tamworth	85+	173
South Turramurra	0-4	174
South Turramurra	5-14	558
South Turramurra	15-19	243
South Turramurra	20-24	133
South Turramurra	25-34	159
South Turramurra	35-44	412
South Turramurra	45-54	523
South Turramurra	55-64	328
South Turramurra	65-74	268
South Turramurra	75-84	215
South Turramurra	85+	77
South Wentworthville	0-4	497
South Wentworthville	5-14	826
South Wentworthville	15-19	343
South Wentworthville	20-24	409
South Wentworthville	25-34	1113
South Wentworthville	35-44	914
South Wentworthville	45-54	729
South Wentworthville	55-64	639
South Wentworthville	65-74	404
South Wentworthville	75-84	211
South Wentworthville	85+	110
South West Rocks	0-4	201
South West Rocks	5-14	431
South West Rocks	15-19	191
South West Rocks	20-24	146
South West Rocks	25-34	311
South West Rocks	35-44	409
South West Rocks	45-54	505
South West Rocks	55-64	739
South West Rocks	65-74	961
South West Rocks	75-84	518
South West Rocks	85+	193
South Windsor	0-4	411
South Windsor	5-14	797
South Windsor	15-19	407
South Windsor	20-24	448
South Windsor	25-34	917
South Windsor	35-44	726
South Windsor	45-54	800
South Windsor	55-64	683
South Windsor	65-74	402
South Windsor	75-84	245
South Windsor	85+	61
South Wolumla	0-4	6
South Wolumla	5-14	31
South Wolumla	15-19	6
South Wolumla	20-24	9
South Wolumla	25-34	11
South Wolumla	35-44	25
South Wolumla	45-54	21
South Wolumla	55-64	36
South Wolumla	65-74	20
South Wolumla	75-84	5
South Wolumla	85+	4
Southampton (NSW)	0-4	3
Southampton (NSW)	25-34	3
Southampton (NSW)	35-44	3
Southampton (NSW)	55-64	9
Southampton (NSW)	65-74	5
Southampton (NSW)	75-84	4
Southampton (NSW)	85+	3
Southgate	0-4	7
Southgate	5-14	19
Southgate	15-19	8
Southgate	20-24	11
Southgate	25-34	20
Southgate	35-44	19
Southgate	45-54	37
Southgate	55-64	32
Southgate	65-74	20
Southgate	75-84	10
Speers Point	0-4	188
Speers Point	5-14	341
Speers Point	15-19	178
Speers Point	20-24	194
Speers Point	25-34	359
Speers Point	35-44	367
Speers Point	45-54	477
Speers Point	55-64	497
Speers Point	65-74	421
Speers Point	75-84	216
Speers Point	85+	91
Speewa	0-4	3
Speewa	5-14	14
Speewa	15-19	8
Speewa	25-34	7
Speewa	35-44	6
Speewa	45-54	13
Speewa	55-64	28
Speewa	65-74	11
Speewa	75-84	5
Spencer	0-4	6
Spencer	5-14	23
Spencer	15-19	15
Spencer	20-24	6
Spencer	25-34	27
Spencer	35-44	25
Spencer	45-54	69
Spencer	55-64	72
Spencer	65-74	47
Spencer	75-84	12
Spencer	85+	7
Spicers Creek	0-4	3
Spicers Creek	5-14	18
Spicers Creek	15-19	6
Spicers Creek	20-24	5
Spicers Creek	25-34	3
Spicers Creek	35-44	5
Spicers Creek	45-54	6
Spicers Creek	55-64	19
Spicers Creek	65-74	10
Spicers Creek	75-84	3
Spicketts Creek	5-14	6
Spicketts Creek	15-19	3
Spicketts Creek	20-24	3
Spicketts Creek	25-34	3
Spicketts Creek	45-54	3
Spicketts Creek	55-64	12
Spicketts Creek	65-74	6
Splitters Creek	0-4	14
Splitters Creek	5-14	36
Splitters Creek	15-19	20
Splitters Creek	20-24	11
Splitters Creek	25-34	14
Splitters Creek	35-44	31
Splitters Creek	45-54	43
Splitters Creek	55-64	62
Splitters Creek	65-74	34
Splitters Creek	75-84	6
Spring Creek (NSW)	0-4	6
Spring Creek (NSW)	5-14	17
Spring Creek (NSW)	15-19	11
Spring Creek (NSW)	20-24	3
Spring Creek (NSW)	25-34	3
Spring Creek (NSW)	35-44	12
Spring Creek (NSW)	45-54	23
Spring Creek (NSW)	55-64	36
Spring Creek (NSW)	65-74	10
Spring Creek (NSW)	75-84	3
Spring Creek (NSW)	85+	3
Spring Farm (NSW)	0-4	558
Spring Farm (NSW)	5-14	604
Spring Farm (NSW)	15-19	212
Spring Farm (NSW)	20-24	217
Spring Farm (NSW)	25-34	1136
Spring Farm (NSW)	35-44	712
Spring Farm (NSW)	45-54	353
Spring Farm (NSW)	55-64	283
Spring Farm (NSW)	65-74	164
Spring Farm (NSW)	75-84	45
Spring Farm (NSW)	85+	13
Spring Flat	0-4	10
Spring Flat	5-14	36
Spring Flat	15-19	11
Spring Flat	20-24	8
Spring Flat	25-34	17
Spring Flat	35-44	19
Spring Flat	45-54	32
Spring Flat	55-64	36
Spring Flat	65-74	27
Spring Flat	75-84	9
Spring Grove	0-4	31
Spring Grove	5-14	65
Spring Grove	15-19	29
Spring Grove	20-24	16
Spring Grove	25-34	33
Spring Grove	35-44	58
Spring Grove	45-54	54
Spring Grove	55-64	69
Spring Grove	65-74	47
Spring Grove	75-84	23
Spring Grove	85+	3
Spring Hill (Cabonne - NSW)	0-4	36
Spring Hill (Cabonne - NSW)	5-14	101
Spring Hill (Cabonne - NSW)	15-19	19
Spring Hill (Cabonne - NSW)	20-24	19
Spring Hill (Cabonne - NSW)	25-34	51
Spring Hill (Cabonne - NSW)	35-44	81
Spring Hill (Cabonne - NSW)	45-54	58
Spring Hill (Cabonne - NSW)	55-64	61
Spring Hill (Cabonne - NSW)	65-74	43
Spring Hill (Cabonne - NSW)	75-84	24
Spring Hill (Cabonne - NSW)	85+	4
Spring Mountain (NSW)	15-19	3
Spring Mountain (NSW)	25-34	3
Spring Mountain (NSW)	35-44	3
Spring Mountain (NSW)	45-54	3
Spring Mountain (NSW)	55-64	3
Spring Mountain (NSW)	65-74	3
Spring Mountain (NSW)	75-84	3
Spring Plains	0-4	6
Spring Plains	5-14	15
Spring Plains	20-24	3
Spring Plains	25-34	16
Spring Plains	35-44	10
Spring Plains	45-54	12
Spring Plains	55-64	12
Spring Plains	65-74	3
Spring Plains	75-84	3
Spring Ridge	0-4	21
Spring Ridge	5-14	15
Spring Ridge	15-19	6
Spring Ridge	20-24	21
Spring Ridge	25-34	38
Spring Ridge	35-44	23
Spring Ridge	45-54	28
Spring Ridge	55-64	41
Spring Ridge	65-74	31
Spring Ridge	75-84	15
Spring Terrace	0-4	9
Spring Terrace	5-14	19
Spring Terrace	15-19	3
Spring Terrace	20-24	4
Spring Terrace	25-34	9
Spring Terrace	35-44	22
Spring Terrace	45-54	14
Spring Terrace	55-64	23
Spring Terrace	65-74	12
Spring Terrace	75-84	6
Springdale (NSW)	0-4	5
Springdale (NSW)	5-14	27
Springdale (NSW)	15-19	12
Springdale (NSW)	20-24	3
Springdale (NSW)	25-34	8
Springdale (NSW)	35-44	24
Springdale (NSW)	45-54	24
Springdale (NSW)	55-64	24
Springdale (NSW)	65-74	17
Springdale (NSW)	75-84	7
Springdale Heights	0-4	129
Springdale Heights	5-14	291
Springdale Heights	15-19	121
Springdale Heights	20-24	120
Springdale Heights	25-34	251
Springdale Heights	35-44	232
Springdale Heights	45-54	249
Springdale Heights	55-64	263
Springdale Heights	65-74	219
Springdale Heights	75-84	123
Springdale Heights	85+	31
Springfield (Central Coast - NSW)	0-4	287
Springfield (Central Coast - NSW)	5-14	616
Springfield (Central Coast - NSW)	15-19	309
Springfield (Central Coast - NSW)	20-24	243
Springfield (Central Coast - NSW)	25-34	477
Springfield (Central Coast - NSW)	35-44	562
Springfield (Central Coast - NSW)	45-54	613
Springfield (Central Coast - NSW)	55-64	537
Springfield (Central Coast - NSW)	65-74	275
Springfield (Central Coast - NSW)	75-84	142
Springfield (Central Coast - NSW)	85+	44
Springfield (Snowy Monaro Regional - NSW)	0-4	3
Springfield (Snowy Monaro Regional - NSW)	5-14	6
Springfield (Snowy Monaro Regional - NSW)	25-34	3
Springfield (Snowy Monaro Regional - NSW)	35-44	6
Springfield (Snowy Monaro Regional - NSW)	45-54	10
Springfield (Snowy Monaro Regional - NSW)	55-64	3
Springfield (Snowy Monaro Regional - NSW)	65-74	7
Springfield (Snowy Monaro Regional - NSW)	75-84	5
Springrange	0-4	17
Springrange	5-14	45
Springrange	15-19	26
Springrange	20-24	11
Springrange	25-34	37
Springrange	35-44	51
Springrange	45-54	35
Springrange	55-64	38
Springrange	65-74	28
Springrange	75-84	15
Springside (NSW)	0-4	14
Springside (NSW)	5-14	55
Springside (NSW)	15-19	21
Springside (NSW)	20-24	16
Springside (NSW)	25-34	18
Springside (NSW)	35-44	52
Springside (NSW)	45-54	36
Springside (NSW)	55-64	38
Springside (NSW)	65-74	38
Springside (NSW)	75-84	19
Springside (NSW)	85+	3
Springvale (Lithgow - NSW)	5-14	6
Springvale (Lithgow - NSW)	15-19	3
Springvale (Lithgow - NSW)	25-34	3
Springvale (Lithgow - NSW)	35-44	6
Springvale (Lithgow - NSW)	45-54	5
Springvale (Lithgow - NSW)	55-64	5
Springvale (Lithgow - NSW)	65-74	12
Springvale (Wagga Wagga - NSW)	0-4	80
Springvale (Wagga Wagga - NSW)	5-14	351
Springvale (Wagga Wagga - NSW)	15-19	190
Springvale (Wagga Wagga - NSW)	20-24	72
Springvale (Wagga Wagga - NSW)	25-34	75
Springvale (Wagga Wagga - NSW)	35-44	251
Springvale (Wagga Wagga - NSW)	45-54	345
Springvale (Wagga Wagga - NSW)	55-64	215
Springvale (Wagga Wagga - NSW)	65-74	95
Springvale (Wagga Wagga - NSW)	75-84	39
Springvale (Wagga Wagga - NSW)	85+	7
Springwood (NSW)	0-4	440
Springwood (NSW)	5-14	988
Springwood (NSW)	15-19	530
Springwood (NSW)	20-24	399
Springwood (NSW)	25-34	723
Springwood (NSW)	35-44	998
Springwood (NSW)	45-54	1162
Springwood (NSW)	55-64	1174
Springwood (NSW)	65-74	982
Springwood (NSW)	75-84	606
Springwood (NSW)	85+	469
St Albans (NSW)	5-14	7
St Albans (NSW)	15-19	3
St Albans (NSW)	20-24	3
St Albans (NSW)	25-34	4
St Albans (NSW)	35-44	14
St Albans (NSW)	45-54	26
St Albans (NSW)	55-64	29
St Albans (NSW)	65-74	63
St Albans (NSW)	75-84	10
St Andrews (NSW)	0-4	411
St Andrews (NSW)	5-14	790
St Andrews (NSW)	15-19	409
St Andrews (NSW)	20-24	424
St Andrews (NSW)	25-34	877
St Andrews (NSW)	35-44	695
St Andrews (NSW)	45-54	759
St Andrews (NSW)	55-64	837
St Andrews (NSW)	65-74	391
St Andrews (NSW)	75-84	104
St Andrews (NSW)	85+	39
St Clair (Penrith - NSW)	0-4	1376
St Clair (Penrith - NSW)	5-14	2769
St Clair (Penrith - NSW)	15-19	1362
St Clair (Penrith - NSW)	20-24	1451
St Clair (Penrith - NSW)	25-34	3044
St Clair (Penrith - NSW)	35-44	2651
St Clair (Penrith - NSW)	45-54	2571
St Clair (Penrith - NSW)	55-64	2889
St Clair (Penrith - NSW)	65-74	1320
St Clair (Penrith - NSW)	75-84	357
St Clair (Penrith - NSW)	85+	106
St Clair (Singleton - NSW)	5-14	3
St Clair (Singleton - NSW)	35-44	3
St Clair (Singleton - NSW)	55-64	3
St Fillans	0-4	10
St Fillans	5-14	27
St Fillans	15-19	20
St Fillans	20-24	3
St Fillans	25-34	19
St Fillans	35-44	27
St Fillans	45-54	47
St Fillans	55-64	30
St Fillans	65-74	34
St Fillans	75-84	16
St Fillans	85+	4
St Georges Basin	0-4	135
St Georges Basin	5-14	345
St Georges Basin	15-19	173
St Georges Basin	20-24	130
St Georges Basin	25-34	209
St Georges Basin	35-44	281
St Georges Basin	45-54	370
St Georges Basin	55-64	401
St Georges Basin	65-74	495
St Georges Basin	75-84	277
St Georges Basin	85+	101
St Helens Park	0-4	600
St Helens Park	5-14	1030
St Helens Park	15-19	497
St Helens Park	20-24	521
