SSC_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Raywood	1	3	24
Raywood	1	4	13
Raywood	1	5	9
Raywood	1	6	4
Red Cliffs	0	1	511
Red Cliffs	0	2	38
Red Cliffs	1	2	574
Red Cliffs	1	3	268
Red Cliffs	1	4	254
Red Cliffs	1	5	107
Red Cliffs	1	6	58
Red Hill (Vic.)	0	1	57
Red Hill (Vic.)	0	2	3
Red Hill (Vic.)	1	2	113
Red Hill (Vic.)	1	3	51
Red Hill (Vic.)	1	4	52
Red Hill (Vic.)	1	5	16
Red Hill (Vic.)	1	6	11
Red Hill South	0	1	49
Red Hill South	1	2	95
Red Hill South	1	3	24
Red Hill South	1	4	37
Red Hill South	1	5	9
Red Hill South	1	6	3
Red Lion	0	1	7
Red Lion	0	2	3
Red Lion	1	2	15
Red Lion	1	3	16
Red Lion	1	4	9
Redan	0	1	627
Redan	0	2	54
Redan	0	3	12
Redan	0	4	3
Redan	1	2	381
Redan	1	3	123
Redan	1	4	104
Redan	1	5	40
Redan	1	6	14
Redbank (Vic.)	0	1	11
Redbank (Vic.)	0	2	4
Redbank (Vic.)	1	2	26
Redbank (Vic.)	1	3	4
Redcastle	0	1	13
Redcastle	1	2	7
Redcastle	1	4	3
Redesdale	0	1	32
Redesdale	1	2	40
Redesdale	1	3	10
Redesdale	1	4	6
Redesdale	1	5	8
Reedy Creek (Vic.)	0	1	14
Reedy Creek (Vic.)	1	2	22
Reedy Creek (Vic.)	1	3	5
Reedy Creek (Vic.)	1	4	6
Reedy Creek (Vic.)	1	5	5
Reedy Creek (Vic.)	1	6	3
Reedy Flat	0	1	7
Reedy Flat	1	2	5
Reedy Flat	1	3	4
Reedy Lake	1	2	4
Reedy Lake	1	3	3
Reefton (Vic.)	0	1	15
Reefton (Vic.)	1	2	8
Reefton (Vic.)	1	3	7
Research	0	1	110
Research	0	2	3
Research	0	3	3
Research	1	2	246
Research	1	3	161
Research	1	4	198
Research	1	5	88
Research	1	6	35
Reservoir (Vic.)	0	1	5431
Reservoir (Vic.)	0	2	658
Reservoir (Vic.)	0	3	200
Reservoir (Vic.)	0	4	83
Reservoir (Vic.)	0	5	27
Reservoir (Vic.)	0	6	44
Reservoir (Vic.)	1	2	5374
Reservoir (Vic.)	1	3	2985
Reservoir (Vic.)	1	4	2561
Reservoir (Vic.)	1	5	1018
Reservoir (Vic.)	1	6	539
Rheola	0	1	7
Rheola	1	2	7
Rheola	1	3	3
Rhyll	0	1	80
Rhyll	0	2	4
Rhyll	1	2	102
Rhyll	1	3	25
Rhyll	1	4	16
Rhyll	1	5	7
Rhymney	0	1	7
Rhymney	1	2	3
Rhymney	1	3	4
Rhymney	1	4	6
Rich Avon West	0	1	3
Rich Avon West	1	2	10
Richmond (Vic.)	0	1	4048
Richmond (Vic.)	0	2	940
Richmond (Vic.)	0	3	481
Richmond (Vic.)	0	4	136
Richmond (Vic.)	0	5	30
Richmond (Vic.)	0	6	7
Richmond (Vic.)	1	2	3791
Richmond (Vic.)	1	3	1310
Richmond (Vic.)	1	4	924
Richmond (Vic.)	1	5	261
Richmond (Vic.)	1	6	91
Riddells Creek	0	1	213
Riddells Creek	0	2	23
Riddells Creek	0	3	3
Riddells Creek	0	4	3
Riddells Creek	1	2	421
Riddells Creek	1	3	210
Riddells Creek	1	4	284
Riddells Creek	1	5	120
Riddells Creek	1	6	41
Riggs Creek	1	2	3
Riggs Creek	1	3	3
Ringwood (Vic.)	0	1	1931
Ringwood (Vic.)	0	2	233
Ringwood (Vic.)	0	3	36
Ringwood (Vic.)	0	4	14
Ringwood (Vic.)	1	2	1927
Ringwood (Vic.)	1	3	1039
Ringwood (Vic.)	1	4	954
Ringwood (Vic.)	1	5	369
Ringwood (Vic.)	1	6	164
Ringwood East	0	1	1071
Ringwood East	0	2	111
Ringwood East	0	3	19
Ringwood East	0	4	12
Ringwood East	1	2	1154
Ringwood East	1	3	580
Ringwood East	1	4	596
Ringwood East	1	5	243
Ringwood East	1	6	99
Ringwood North	0	1	512
Ringwood North	0	2	38
Ringwood North	0	3	9
Ringwood North	0	4	3
Ringwood North	1	2	1026
Ringwood North	1	3	561
Ringwood North	1	4	726
Ringwood North	1	5	304
Ringwood North	1	6	85
Ripplebrook	0	1	15
Ripplebrook	1	2	31
Ripplebrook	1	3	15
Ripplebrook	1	4	12
Ripplebrook	1	5	9
Rippleside	0	1	81
Rippleside	0	2	5
Rippleside	1	2	111
Rippleside	1	3	63
Rippleside	1	4	49
Rippleside	1	5	20
Rippleside	1	6	4
Ripponlea	0	1	219
Ripponlea	0	2	46
Ripponlea	0	3	17
Ripponlea	1	2	183
Ripponlea	1	3	70
Ripponlea	1	4	45
Ripponlea	1	5	31
Ripponlea	1	6	22
Riverside (Vic.)	0	1	7
Riverside (Vic.)	1	2	47
Riverside (Vic.)	1	3	12
Riverside (Vic.)	1	4	19
Riverside (Vic.)	1	5	10
Riverside (Vic.)	1	6	4
Riverslea	0	1	13
Riverslea	1	2	8
Riverslea	1	3	7
Riverslea	1	4	8
Riverslea	1	5	9
Robertsons Beach	0	1	11
Robertsons Beach	1	2	8
Robertsons Beach	1	3	3
Robinvale	0	1	238
Robinvale	0	2	22
Robinvale	0	3	7
Robinvale	0	4	6
Robinvale	0	5	7
Robinvale	0	6	3
Robinvale	1	2	291
Robinvale	1	3	131
Robinvale	1	4	110
Robinvale	1	5	88
Robinvale	1	6	50
Rochester (Vic.)	0	1	388
Rochester (Vic.)	0	2	23
Rochester (Vic.)	0	3	6
Rochester (Vic.)	1	2	471
Rochester (Vic.)	1	3	147
Rochester (Vic.)	1	4	121
Rochester (Vic.)	1	5	62
Rochester (Vic.)	1	6	26
Rochford	0	1	6
Rochford	1	2	10
Rochford	1	3	3
Rochford	1	4	7
Rockbank	0	1	144
Rockbank	0	2	16
Rockbank	0	4	3
Rockbank	1	2	135
Rockbank	1	3	63
Rockbank	1	4	56
Rockbank	1	5	35
Rockbank	1	6	40
Rocklyn	0	1	5
Rocklyn	1	2	8
Rocklyn	1	3	4
Rokeby (Vic.)	0	1	16
Rokeby (Vic.)	1	2	27
Rokeby (Vic.)	1	3	11
Rokeby (Vic.)	1	4	8
Rokeby (Vic.)	1	5	7
Rokewood	0	1	29
Rokewood	1	2	25
Rokewood	1	3	9
Rokewood	1	4	8
Rokewood	1	5	5
Rokewood	1	6	6
Rokewood Junction	1	2	10
Romsey	0	1	265
Romsey	0	2	34
Romsey	1	2	503
Romsey	1	3	249
Romsey	1	4	326
Romsey	1	5	143
Romsey	1	6	64
Rosanna	0	1	771
Rosanna	0	2	58
Rosanna	0	3	12
Rosanna	0	4	9
Rosanna	1	2	907
Rosanna	1	3	490
Rosanna	1	4	577
Rosanna	1	5	187
Rosanna	1	6	59
Rose River	1	2	4
Rosebrook (Vic.)	0	1	13
Rosebrook (Vic.)	1	2	9
Rosebrook (Vic.)	1	3	3
Rosebrook (Vic.)	1	4	8
Rosebrook (Vic.)	1	5	3
Rosebrook (Vic.)	1	6	3
Rosebud	0	1	1876
Rosebud	0	2	136
Rosebud	0	3	9
Rosebud	0	4	3
Rosebud	1	2	1882
Rosebud	1	3	658
Rosebud	1	4	569
Rosebud	1	5	251
Rosebud	1	6	89
Rosebud West	0	1	928
Rosebud West	0	2	44
Rosebud West	1	2	714
Rosebud West	1	3	208
Rosebud West	1	4	143
Rosebud West	1	5	69
Rosebud West	1	6	26
Rosedale (Vic.)	0	1	167
Rosedale (Vic.)	0	2	22
Rosedale (Vic.)	1	2	238
Rosedale (Vic.)	1	3	97
Rosedale (Vic.)	1	4	71
Rosedale (Vic.)	1	5	27
Rosedale (Vic.)	1	6	17
Rosewhite	0	1	13
Rosewhite	1	2	20
Rosewhite	1	3	5
Rosewhite	1	5	3
Rosewhite	1	6	4
Roslynmead	0	1	6
Roslynmead	1	2	4
Roslynmead	1	3	3
Roslynmead	1	4	6
Roslynmead	1	5	3
Ross Creek (Vic.)	0	1	50
Ross Creek (Vic.)	0	2	4
Ross Creek (Vic.)	1	2	112
Ross Creek (Vic.)	1	3	55
Ross Creek (Vic.)	1	4	92
Ross Creek (Vic.)	1	5	26
Ross Creek (Vic.)	1	6	23
Rossbridge	0	1	3
Rostron	1	2	3
Rowsley	0	1	5
Rowsley	1	2	24
Rowsley	1	3	8
Rowsley	1	4	12
Rowsley	1	5	6
Rowsley	1	6	4
Rowville	0	1	1480
Rowville	0	2	128
Rowville	0	3	27
Rowville	0	4	9
Rowville	1	2	2802
Rowville	1	3	2151
Rowville	1	4	2842
Rowville	1	5	996
Rowville	1	6	414
Roxburgh Park	0	1	478
Roxburgh Park	0	2	48
Roxburgh Park	0	3	10
Roxburgh Park	0	4	6
Roxburgh Park	0	6	5
Roxburgh Park	1	2	808
Roxburgh Park	1	3	917
Roxburgh Park	1	4	1331
Roxburgh Park	1	5	954
Roxburgh Park	1	6	860
Rubicon	0	1	12
Rubicon	1	2	11
Rubicon	1	4	3
Ruby	0	1	9
Ruby	1	2	22
Ruby	1	3	6
Ruby	1	4	10
Ruby	1	5	3
Ruffy	0	1	17
Ruffy	1	2	19
Ruffy	1	3	6
Ruffy	1	4	4
Running Creek (Vic.)	0	1	3
Running Creek (Vic.)	1	2	7
Running Creek (Vic.)	1	4	4
Runnymede (Vic.)	0	1	7
Runnymede (Vic.)	1	2	10
Runnymede (Vic.)	1	6	3
Rupanyup	0	1	67
Rupanyup	0	2	5
Rupanyup	1	2	75
Rupanyup	1	3	15
Rupanyup	1	4	24
Rupanyup	1	5	11
Rupanyup	1	6	5
Rushworth	0	1	231
Rushworth	0	2	14
Rushworth	1	2	198
Rushworth	1	3	54
Rushworth	1	4	42
Rushworth	1	5	28
Rushworth	1	6	10
Russells Bridge	0	1	7
Russells Bridge	1	2	11
Russells Bridge	1	3	3
Russells Bridge	1	4	3
Rutherglen	0	1	309
Rutherglen	0	2	18
Rutherglen	1	2	344
Rutherglen	1	3	116
Rutherglen	1	4	110
Rutherglen	1	5	55
Rutherglen	1	6	13
Ryanston	0	1	20
Ryanston	0	2	7
Ryanston	1	2	53
Ryanston	1	3	8
Ryanston	1	4	4
Ryanston	1	5	4
Ryanston	1	6	6
Rye	0	1	1063
Rye	0	2	76
Rye	0	3	8
Rye	1	2	1185
Rye	1	3	395
Rye	1	4	392
Rye	1	5	165
Rye	1	6	55
Rythdale	1	2	4
Rythdale	1	4	3
Safety Beach (Vic.)	0	1	451
Safety Beach (Vic.)	0	2	34
Safety Beach (Vic.)	0	3	4
Safety Beach (Vic.)	1	2	792
Safety Beach (Vic.)	1	3	220
Safety Beach (Vic.)	1	4	239
Safety Beach (Vic.)	1	5	83
Safety Beach (Vic.)	1	6	18
Sailors Falls	0	1	14
Sailors Falls	1	2	13
Sailors Falls	1	3	7
Sailors Gully	0	1	58
Sailors Gully	0	2	10
Sailors Gully	1	2	106
Sailors Gully	1	3	40
Sailors Gully	1	4	35
Sailors Gully	1	5	12
Sailors Gully	1	6	6
Sailors Hill	0	1	11
Sailors Hill	1	2	8
Sailors Hill	1	3	3
Sailors Hill	1	4	5
Sailors Hill	1	6	3
Sale	0	1	1694
Sale	0	2	141
Sale	0	3	22
Sale	0	4	3
Sale	0	5	8
Sale	0	6	5
Sale	1	2	1691
Sale	1	3	714
Sale	1	4	653
Sale	1	5	281
Sale	1	6	92
Salisbury West	0	1	3
Salisbury West	1	2	6
Samaria	1	2	13
Samaria	1	3	5
Samaria	1	4	3
San Remo (Vic.)	0	1	179
San Remo (Vic.)	0	2	12
San Remo (Vic.)	1	2	186
San Remo (Vic.)	1	3	44
San Remo (Vic.)	1	4	51
San Remo (Vic.)	1	5	15
San Remo (Vic.)	1	6	4
Sandford (Vic.)	0	1	27
Sandford (Vic.)	1	2	27
Sandford (Vic.)	1	3	9
Sandford (Vic.)	1	4	3
Sandhurst	0	1	128
Sandhurst	0	2	16
Sandhurst	0	3	3
Sandhurst	1	2	526
Sandhurst	1	3	337
Sandhurst	1	4	391
Sandhurst	1	5	134
Sandhurst	1	6	46
Sandon (Vic.)	0	1	6
Sandon (Vic.)	1	2	10
Sandon (Vic.)	1	4	7
Sandringham (Vic.)	0	1	1003
Sandringham (Vic.)	0	2	64
Sandringham (Vic.)	0	3	3
Sandringham (Vic.)	1	2	1097
Sandringham (Vic.)	1	3	541
Sandringham (Vic.)	1	4	667
Sandringham (Vic.)	1	5	259
Sandringham (Vic.)	1	6	54
Sandy Creek (Vic.)	0	1	11
Sandy Creek (Vic.)	1	2	24
Sandy Creek (Vic.)	1	3	12
Sandy Creek (Vic.)	1	4	10
Sandy Creek (Vic.)	1	5	8
Sandy Creek (Vic.)	1	6	3
Sandy Point (Vic.)	0	1	26
Sandy Point (Vic.)	0	2	3
Sandy Point (Vic.)	1	2	46
Sandy Point (Vic.)	1	4	11
Sandy Point (Vic.)	1	5	4
Sarsfield	0	1	49
Sarsfield	1	2	97
Sarsfield	1	3	34
Sarsfield	1	4	29
Sarsfield	1	5	8
Sarsfield	1	6	7
Sassafras (Vic.)	0	1	58
Sassafras (Vic.)	0	2	3
Sassafras (Vic.)	1	2	112
Sassafras (Vic.)	1	3	75
Sassafras (Vic.)	1	4	71
Sassafras (Vic.)	1	5	29
Sassafras (Vic.)	1	6	3
Sawmill Settlement	0	1	19
Sawmill Settlement	1	2	12
Sawmill Settlement	1	3	3
Sawmill Settlement	1	4	5
Scarsdale	0	1	56
Scarsdale	0	2	3
Scarsdale	1	2	101
Scarsdale	1	3	29
Scarsdale	1	4	44
Scarsdale	1	5	23
Scarsdale	1	6	11
Scoresby	0	1	304
Scoresby	0	2	37
Scoresby	0	3	12
Scoresby	0	4	5
Scoresby	1	2	549
Scoresby	1	3	409
Scoresby	1	4	428
Scoresby	1	5	173
Scoresby	1	6	81
Scotchmans Lead	0	1	4
Scotchmans Lead	1	2	12
Scotchmans Lead	1	3	3
Scotchmans Lead	1	4	5
Scotchmans Lead	1	5	3
Scotsburn	0	1	11
Scotsburn	0	2	3
Scotsburn	1	2	27
Scotsburn	1	3	14
Scotsburn	1	4	10
Scotsburn	1	5	11
Scotts Creek (Vic.)	0	1	10
Scotts Creek (Vic.)	1	2	30
Scotts Creek (Vic.)	1	3	19
Scotts Creek (Vic.)	1	4	5
Scotts Creek (Vic.)	1	5	5
Scotts Creek (Vic.)	1	6	3
Sea Lake	0	1	93
Sea Lake	0	2	8
Sea Lake	1	2	89
Sea Lake	1	3	24
Sea Lake	1	4	20
Sea Lake	1	5	8
Sea Lake	1	6	5
Seabrook	0	1	229
Seabrook	0	2	26
Seabrook	0	3	6
Seabrook	1	2	407
Seabrook	1	3	363
Seabrook	1	4	390
Seabrook	1	5	151
Seabrook	1	6	53
Seacombe	0	1	3
Seaford (Vic.)	0	1	2278
Seaford (Vic.)	0	2	212
Seaford (Vic.)	0	3	25
Seaford (Vic.)	0	4	10
Seaford (Vic.)	0	5	3
Seaford (Vic.)	1	2	1989
Seaford (Vic.)	1	3	1072
Seaford (Vic.)	1	4	840
Seaford (Vic.)	1	5	240
Seaford (Vic.)	1	6	94
Seaholme	0	1	171
Seaholme	0	2	9
Seaholme	0	3	3
Seaholme	1	2	238
Seaholme	1	3	114
Seaholme	1	4	126
Seaholme	1	5	36
Seaholme	1	6	10
Seaspray	0	1	32
Seaspray	0	2	6
Seaspray	1	2	52
Seaspray	1	3	9
Seaspray	1	4	22
Seaspray	1	5	7
Seaspray	1	6	4
Seaton (Vic.)	0	1	9
Seaton (Vic.)	1	2	28
Seaton (Vic.)	1	3	7
Seaton (Vic.)	1	4	7
Seaton (Vic.)	1	5	6
Seaton (Vic.)	1	6	3
Seaview	0	1	7
Seaview	1	2	19
Seaview	1	3	3
Seaview	1	4	5
Seaview	1	5	4
Sebastian	0	1	17
Sebastian	0	2	3
Sebastian	1	2	26
Sebastian	1	3	10
Sebastian	1	4	6
Sebastian	1	5	14
Sebastian	1	6	3
Sebastopol (Vic.)	0	1	1542
Sebastopol (Vic.)	0	2	166
Sebastopol (Vic.)	0	3	21
Sebastopol (Vic.)	0	4	4
Sebastopol (Vic.)	0	5	4
Sebastopol (Vic.)	1	2	1210
Sebastopol (Vic.)	1	3	602
Sebastopol (Vic.)	1	4	404
Sebastopol (Vic.)	1	5	159
Sebastopol (Vic.)	1	6	85
Seddon (Vic.)	0	1	510
Seddon (Vic.)	0	2	106
Seddon (Vic.)	0	3	54
Seddon (Vic.)	0	4	11
Seddon (Vic.)	0	5	3
Seddon (Vic.)	0	6	5
Seddon (Vic.)	1	2	605
Seddon (Vic.)	1	3	323
Seddon (Vic.)	1	4	294
Seddon (Vic.)	1	5	70
Seddon (Vic.)	1	6	27
Sedgwick	0	1	30
Sedgwick	1	2	58
Sedgwick	1	3	27
Sedgwick	1	4	35
Sedgwick	1	5	19
Sedgwick	1	6	10
Selby	0	1	83
Selby	0	2	11
Selby	1	2	139
Selby	1	3	100
Selby	1	4	127
Selby	1	5	47
Selby	1	6	15
Separation Creek	0	1	7
Separation Creek	1	2	3
Serpentine (Vic.)	0	1	27
Serpentine (Vic.)	0	2	3
Serpentine (Vic.)	1	2	27
Serpentine (Vic.)	1	3	10
Serpentine (Vic.)	1	4	7
Serpentine (Vic.)	1	5	4
Serviceton	0	1	15
Serviceton	1	2	14
Serviceton	1	3	7
Serviceton	1	4	3
Serviceton	1	5	3
Seville	0	1	127
Seville	0	2	11
Seville	1	2	246
Seville	1	3	133
Seville	1	4	145
Seville	1	5	92
Seville	1	6	31
Seville East	0	1	39
Seville East	0	2	9
Seville East	1	2	77
Seville East	1	3	42
Seville East	1	4	49
Seville East	1	5	29
Seville East	1	6	14
Seymour (Vic.)	0	1	833
Seymour (Vic.)	0	2	62
Seymour (Vic.)	0	3	6
Seymour (Vic.)	0	4	5
Seymour (Vic.)	0	5	10
Seymour (Vic.)	0	6	6
Seymour (Vic.)	1	2	777
Seymour (Vic.)	1	3	331
Seymour (Vic.)	1	4	253
Seymour (Vic.)	1	5	109
Seymour (Vic.)	1	6	51
Shady Creek	0	1	7
Shady Creek	1	2	25
Shady Creek	1	3	11
Shady Creek	1	4	14
Shady Creek	1	5	4
Shays Flat	1	2	3
She Oaks	0	1	11
She Oaks	1	2	18
She Oaks	1	3	7
She Oaks	1	4	9
She Oaks	1	5	7
Sheans Creek	1	2	3
Sheep Hills	0	1	7
Sheep Hills	1	2	6
Shelbourne	0	1	16
Shelbourne	0	2	3
Shelbourne	1	2	62
Shelbourne	1	3	27
Shelbourne	1	4	20
Shelbourne	1	5	14
Shelbourne	1	6	4
Shelford	0	1	16
Shelford	0	2	3
Shelford	1	2	25
Shelford	1	3	13
Shelford	1	4	16
Shelford	1	5	7
Shelford	1	6	3
Shepherds Flat	0	1	11
Shepherds Flat	1	2	10
Shepherds Flat	1	3	6
Shepherds Flat	1	4	5
Shepparton	0	1	3352
Shepparton	0	2	295
Shepparton	0	3	65
Shepparton	0	4	36
Shepparton	0	5	14
Shepparton	0	6	9
Shepparton	1	2	3378
Shepparton	1	3	1585
Shepparton	1	4	1369
Shepparton	1	5	674
Shepparton	1	6	429
Shepparton East	0	1	57
Shepparton East	0	2	8
Shepparton East	1	2	105
Shepparton East	1	3	55
Shepparton East	1	4	55
Shepparton East	1	5	41
Shepparton East	1	6	18
Shepparton North	0	1	36
Shepparton North	0	2	3
Shepparton North	0	3	3
Shepparton North	0	4	3
Shepparton North	1	2	63
Shepparton North	1	3	51
Shepparton North	1	4	68
Shepparton North	1	5	36
Shepparton North	1	6	22
Sherbrooke	0	1	21
Sherbrooke	0	2	3
Sherbrooke	1	2	40
Sherbrooke	1	3	23
Sherbrooke	1	4	15
Sherbrooke	1	5	3
Shoreham	0	1	64
Shoreham	1	2	92
Shoreham	1	3	22
Shoreham	1	4	19
Shoreham	1	5	10
Shoreham	1	6	3
Sidonia	1	2	3
Sidonia	1	4	3
Silvan	0	1	55
Silvan	0	2	4
Silvan	1	2	123
Silvan	1	3	54
Silvan	1	4	71
Silvan	1	5	47
Silvan	1	6	21
Silverleaves	0	1	26
Silverleaves	0	2	4
Silverleaves	1	2	40
Silverleaves	1	3	10
Silverleaves	1	4	3
Silverleaves	1	5	3
Simpson (Vic.)	0	1	35
Simpson (Vic.)	0	2	6
Simpson (Vic.)	1	2	69
Simpson (Vic.)	1	3	22
Simpson (Vic.)	1	4	30
Simpson (Vic.)	1	5	19
Simpson (Vic.)	1	6	3
Simpsons Creek	1	2	6
Simpsons Creek	1	3	3
Simpsons Creek	1	4	3
Simson	0	1	9
Simson	0	2	3
Simson	1	2	5
Simson	1	4	4
Skenes Creek	0	1	29
Skenes Creek	1	2	28
Skenes Creek	1	3	5
Skenes Creek	1	4	3
Skenes Creek North	0	1	3
Skibo	0	1	10
Skibo	1	2	9
Skibo	1	4	3
Skibo	1	5	7
Skinners Flat	0	1	6
Skinners Flat	1	2	3
Skinners Flat	1	3	3
Skipton	0	1	95
Skipton	0	2	6
Skipton	1	2	72
Skipton	1	3	11
Skipton	1	4	22
Skipton	1	5	17
Skipton	1	6	7
Skye (Vic.)	0	1	390
Skye (Vic.)	0	2	51
Skye (Vic.)	0	3	8
Skye (Vic.)	0	4	3
Skye (Vic.)	1	2	643
Skye (Vic.)	1	3	466
Skye (Vic.)	1	4	599
Skye (Vic.)	1	5	269
Skye (Vic.)	1	6	126
Slaty Creek	0	1	3
Slaty Creek	1	2	7
Smeaton	0	1	26
Smeaton	1	2	44
Smeaton	1	3	11
Smeaton	1	4	7
Smeaton	1	5	3
Smiths Beach	0	1	30
Smiths Beach	1	2	29
Smiths Beach	1	3	12
Smiths Beach	1	4	6
Smiths Beach	1	5	4
Smiths Gully	0	1	12
Smiths Gully	1	2	35
Smiths Gully	1	3	30
Smiths Gully	1	4	30
Smiths Gully	1	5	8
Smokeytown	0	1	3
Smokeytown	1	2	4
Smokeytown	1	4	3
Smoko	0	1	9
Smoko	1	2	11
Smoko	1	3	3
Smoko	1	4	3
Smythes Creek	0	1	61
Smythes Creek	0	2	3
Smythes Creek	1	2	140
Smythes Creek	1	3	75
Smythes Creek	1	4	92
Smythes Creek	1	5	55
Smythes Creek	1	6	26
Smythesdale	0	1	74
Smythesdale	0	2	5
Smythesdale	1	2	114
Smythesdale	1	3	44
Smythesdale	1	4	81
Smythesdale	1	5	18
Smythesdale	1	6	15
Snake Valley	0	1	82
Snake Valley	0	2	4
Snake Valley	1	2	78
Snake Valley	1	3	50
Snake Valley	1	4	41
Snake Valley	1	5	10
Snake Valley	1	6	9
Soldiers Hill (Vic.)	0	1	400
Soldiers Hill (Vic.)	0	2	52
Soldiers Hill (Vic.)	0	3	12
Soldiers Hill (Vic.)	0	4	3
Soldiers Hill (Vic.)	1	2	311
Soldiers Hill (Vic.)	1	3	162
Soldiers Hill (Vic.)	1	4	149
Soldiers Hill (Vic.)	1	5	44
Soldiers Hill (Vic.)	1	6	17
Somers	0	1	172
Somers	0	2	8
Somers	1	2	229
Somers	1	3	75
Somers	1	4	81
Somers	1	5	35
Somers	1	6	7
Somerville (Vic.)	0	1	864
Somerville (Vic.)	0	2	60
Somerville (Vic.)	0	3	3
Somerville (Vic.)	0	4	3
Somerville (Vic.)	1	2	1236
Somerville (Vic.)	1	3	633
Somerville (Vic.)	1	4	723
Somerville (Vic.)	1	5	306
Somerville (Vic.)	1	6	123
Sorrento (Vic.)	0	1	252
Sorrento (Vic.)	0	2	3
Sorrento (Vic.)	0	3	3
Sorrento (Vic.)	1	2	304
Sorrento (Vic.)	1	3	60
Sorrento (Vic.)	1	4	30
Sorrento (Vic.)	1	5	8
Sorrento (Vic.)	1	6	3
South Dudley	0	1	62
South Dudley	0	2	4
South Dudley	1	2	59
South Dudley	1	3	31
South Dudley	1	4	15
South Dudley	1	5	15
South Dudley	1	6	3
South Geelong	0	1	126
South Geelong	0	2	22
South Geelong	0	3	8
South Geelong	0	4	5
South Geelong	1	2	125
South Geelong	1	3	57
South Geelong	1	4	51
South Geelong	1	5	18
South Geelong	1	6	5
South Kingsville	0	1	270
South Kingsville	0	2	27
South Kingsville	0	3	10
South Kingsville	0	4	3
South Kingsville	1	2	236
South Kingsville	1	3	117
South Kingsville	1	4	122
South Kingsville	1	5	26
South Kingsville	1	6	11
South Melbourne	0	1	1833
South Melbourne	0	2	276
South Melbourne	0	3	97
South Melbourne	0	4	25
South Melbourne	0	5	3
South Melbourne	0	6	3
South Melbourne	1	2	1609
South Melbourne	1	3	522
South Melbourne	1	4	376
South Melbourne	1	5	89
South Melbourne	1	6	22
South Morang	0	1	994
South Morang	0	2	89
South Morang	0	3	12
South Morang	0	4	8
South Morang	1	2	1717
South Morang	1	3	1481
South Morang	1	4	1989
South Morang	1	5	779
South Morang	1	6	320
South Purrumbete	0	1	13
South Purrumbete	1	2	19
South Purrumbete	1	3	7
South Purrumbete	1	5	3
South Wharf	1	2	7
South Wharf	1	3	3
South Yarra	0	1	5023
South Yarra	0	2	1200
South Yarra	0	3	266
South Yarra	0	4	53
South Yarra	0	5	3
South Yarra	0	6	3
South Yarra	1	2	3797
South Yarra	1	3	968
South Yarra	1	4	539
South Yarra	1	5	149
South Yarra	1	6	42
Southbank	0	1	2889
Southbank	0	2	973
Southbank	0	3	368
Southbank	0	4	103
Southbank	0	5	27
Southbank	0	6	20
Southbank	1	2	2773
Southbank	1	3	819
Southbank	1	4	255
Southbank	1	5	58
Southbank	1	6	29
Southern Cross (Vic.)	0	1	7
Southern Cross (Vic.)	1	2	20
Southern Cross (Vic.)	1	3	4
Southern Cross (Vic.)	1	4	6
Southern Cross (Vic.)	1	5	3
Southern Cross (Vic.)	1	6	3
Spargo Creek	1	2	4
Spargo Creek	1	4	4
Speed	0	1	10
Speed	1	2	12
Speed	1	3	9
Speed	1	6	3
Spotswood	0	1	226
Spotswood	0	2	40
Spotswood	0	3	13
Spotswood	0	4	4
Spotswood	1	2	303
Spotswood	1	3	177
Spotswood	1	4	160
Spotswood	1	5	41
Spotswood	1	6	15
Spring Gully (Vic.)	0	1	375
Spring Gully (Vic.)	0	2	35
Spring Gully (Vic.)	0	3	14
Spring Gully (Vic.)	0	4	3
Spring Gully (Vic.)	1	2	382
Spring Gully (Vic.)	1	3	161
Spring Gully (Vic.)	1	4	123
Spring Gully (Vic.)	1	5	70
Spring Gully (Vic.)	1	6	25
Spring Hill (Vic.)	0	1	16
Spring Hill (Vic.)	1	2	30
Spring Hill (Vic.)	1	3	9
Spring Hill (Vic.)	1	4	9
Spring Hill (Vic.)	1	5	3
Spring Hill (Vic.)	1	6	3
Springbank	0	1	4
Springbank	1	2	14
Springbank	1	3	3
Springbank	1	4	3
Springbank	1	6	6
Springdallah	1	2	3
Springdallah	1	3	3
Springfield (Macedon Ranges - Vic.)	0	1	11
Springfield (Macedon Ranges - Vic.)	1	2	21
Springfield (Macedon Ranges - Vic.)	1	3	3
Springfield (Macedon Ranges - Vic.)	1	4	12
Springfield (Macedon Ranges - Vic.)	1	5	6
Springfield (Macedon Ranges - Vic.)	1	6	3
Springhurst	0	1	26
Springhurst	1	2	42
Springhurst	1	3	12
Springhurst	1	4	22
Springhurst	1	5	13
Springhurst	1	6	3
Springmount	0	1	6
Springmount	0	2	3
Springmount	1	2	23
Springmount	1	3	4
Springmount	1	4	8
Springmount	1	5	8
Springmount	1	6	3
Springvale (Vic.)	0	1	1355
Springvale (Vic.)	0	2	189
Springvale (Vic.)	0	3	108
Springvale (Vic.)	0	4	47
Springvale (Vic.)	0	5	36
Springvale (Vic.)	0	6	33
Springvale (Vic.)	1	2	1497
Springvale (Vic.)	1	3	1097
Springvale (Vic.)	1	4	1065
Springvale (Vic.)	1	5	594
Springvale (Vic.)	1	6	611
Springvale South	0	1	626
Springvale South	0	2	61
Springvale South	0	3	31
Springvale South	0	4	22
Springvale South	0	5	5
